City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
279,cape canaveral,28.4058,-80.6048,298.14,76,75,6.17,US,1682425403
280,tol'yatti,53.5303,49.3461,284.04,87,100,7.21,RU,1682425403
281,sittwe,20.15,92.9,302.61,71,45,6.64,MM,1682425403
282,alice springs,-23.7,133.8833,290.9,63,10,4.17,AU,1682425403
283,makurdi,7.7411,8.5121,312.53,31,99,0.59,NG,1682425403
284,nkowakowa,-23.8878,30.2871,308.19,20,3,2.32,ZA,1682425404
285,villa bruzual,9.3328,-69.1208,298.39,76,94,1.65,VE,1682425404
286,cacoal,-11.4386,-61.4472,296.49,94,68,1.01,BR,1682425207
287,port douglas,-16.4833,145.4667,297.9,83,84,8.45,AU,1682425404
288,maplewood,44.953,-92.9952,274.08,65,0,3.09,US,1682425404
289,bima,-8.4667,118.7167,298.35,94,84,1.72,ID,1682425404
290,miri,4.4148,114.0089,301.23,89,40,0.0,MY,1682425405
291,chipata,-13.6333,32.65,299.37,44,35,2.8,ZM,1682425405
292,sundarnagar,31.5333,76.8833,299.28,28,33,2.39,IN,1682425405
293,goundi,9.3627,17.366,313.43,21,98,1.67,TD,1682425405
294,ayabaca,-4.6398,-79.7149,281.94,95,100,2.44,PE,1682425405
295,luanda,-8.8368,13.2343,301.96,74,93,3.91,AO,1682425405
296,mount gambier,-37.8333,140.7667,289.23,65,100,2.44,AU,1682425406
297,changqing,36.5575,116.7272,287.86,58,23,2.41,CN,1682425406
298,manuguru,17.981,80.7547,305.7,48,60,1.26,IN,1682425406
299,rio preto da eva,-2.6994,-59.6997,299.14,83,30,1.08,BR,1682425406
300,yuzhno-kurilsk,44.0306,145.8556,277.3,62,79,2.66,RU,1682425406
301,hanceville,34.0607,-86.7675,282.83,68,83,2.21,US,1682425406
302,saint augustine beach,29.8505,-81.2654,295.4,83,40,3.09,US,1682425407
303,djibouti,11.5,42.5,304.58,48,9,6.02,DJ,1682425407
304,pagouda,9.7525,1.3278,305.44,33,52,1.42,TG,1682425407
305,acapulco de juarez,16.8634,-99.8901,297.05,88,75,1.03,MX,1682425407
306,murree,33.9073,73.393,293.29,25,32,2.15,PK,1682425407
307,mar del plata,-38.0023,-57.5575,292.09,98,100,1.03,AR,1682425363
308,viedma,-40.8135,-62.9967,288.85,57,1,4.98,AR,1682425226
309,tofol,5.3248,163.0078,300.9,79,100,8.01,FM,1682425408
310,nykvarn,59.8,18.3,281.97,74,100,2.49,SE,1682425408
311,kailua-kona,19.6406,-155.9956,297.13,79,75,2.24,US,1682425408
312,kuna,43.4918,-116.4201,276.95,81,0,5.66,US,1682425408
313,ndele,8.4109,20.6473,312.23,24,20,0.91,CF,1682425408
314,keuruu,62.2667,24.7,282.25,91,100,4.1,FI,1682425409
315,minas de marcona,-15.2119,-75.1103,290.03,83,21,3.33,PE,1682425409
316,aldinga beach,-35.2793,138.4604,297.41,54,100,3.68,AU,1682425409
317,arteche,12.2645,125.4048,299.0,84,100,2.29,PH,1682425409
318,luderitz,-26.6481,15.1594,296.86,58,1,7.42,NA,1682425409
319,nogliki,51.8333,143.1667,271.8,86,88,1.86,RU,1682425410
320,iqaluit,63.7506,-68.5145,271.0,100,100,1.03,CA,1682425396
321,bam,29.106,58.357,303.12,13,45,7.28,IR,1682425410
322,debark',13.1561,37.8981,296.29,20,56,3.47,ET,1682425411
323,alajarvi,63.0,23.8167,277.76,94,100,4.55,FI,1682425411
324,lyaskovets,43.1111,25.7283,291.77,67,89,3.09,BG,1682425411
325,kyzyl-suu,42.3414,78.0056,282.4,64,100,2.2,KG,1682425411
326,malindi,-3.2175,40.1191,303.24,70,75,7.72,KE,1682425412
327,sao joao batista,-27.2761,-48.8494,295.91,93,64,0.42,BR,1682425412
328,saint-louis,16.3333,-15.0,310.95,13,18,3.38,SN,1682425412
329,belozersk,60.0326,37.7957,288.7,40,79,4.12,RU,1682425412
330,bamboo flat,11.7,92.7167,302.62,70,54,2.84,IN,1682425412
331,labrador city,52.9463,-66.9114,277.1,60,75,1.03,CA,1682425209
332,norilsk,69.3535,88.2027,275.61,87,41,2.88,RU,1682425413
333,kulhudhuffushi,6.6221,73.07,302.43,68,97,3.31,MV,1682425413
334,quellon,-43.1167,-73.6167,283.29,100,100,0.0,CL,1682425413
335,basarabeasca,46.3311,28.9728,288.61,54,100,6.05,MD,1682425413
336,fenton,42.7978,-83.7049,276.38,80,100,3.09,US,1682425223
337,pyhajarvi,67.0701,27.2176,273.39,94,91,2.87,FI,1682425413
338,qulsary,46.9531,54.0198,299.03,17,100,12.57,KZ,1682425414
339,ordubad,38.9059,46.0234,294.02,45,37,1.69,AZ,1682425414
340,tamanrasset,22.785,5.5228,303.1,9,0,2.06,DZ,1682425414
341,saguenay,48.4168,-71.0657,278.2,83,75,5.14,CA,1682425116
342,sakaiminato,35.55,133.2333,284.14,100,75,2.06,JP,1682425414
343,nizhneangarsk,55.7833,109.55,269.4,73,95,1.87,RU,1682425414
344,waspan,14.7419,-83.9717,295.07,90,52,1.38,NI,1682425415
345,hermanus,-34.4187,19.2345,294.15,68,33,2.24,ZA,1682425415
346,el bayadh,33.6832,1.0193,297.06,19,0,4.47,DZ,1682425415
347,torghay,49.6339,63.4981,295.36,24,63,3.14,KZ,1682425415
348,toliara,-23.35,43.6667,299.03,61,23,8.37,MG,1682425415
349,fortaleza,-3.7227,-38.5247,302.71,74,75,5.66,BR,1682425147
350,isangel,-19.55,169.2667,298.21,88,20,0.0,VU,1682425415
351,ambilobe,-13.2,49.05,303.65,68,23,3.41,MG,1682425416
352,claiborne,32.516,-92.1918,285.16,76,100,2.06,US,1682425416
353,ciudad acuna,29.3232,-100.9522,291.31,88,100,5.66,MX,1682425416
354,kincardine,56.0667,-3.7167,283.86,46,40,1.87,GB,1682425416
355,uttarkashi,30.7333,78.45,295.41,42,85,0.93,IN,1682425416
356,balqash,46.8481,74.995,292.48,20,0,6.0,KZ,1682425416
357,key largo,25.0865,-80.4473,297.58,70,11,4.83,US,1682425143
358,galveston,29.3669,-94.9669,291.51,84,35,5.17,US,1682425416
359,kirishi,59.4471,32.0205,292.86,30,51,4.78,RU,1682425417
360,ihosy,-22.4,46.1167,299.99,34,2,2.3,MG,1682425417
361,joypur hat,25.0943,89.0217,306.01,29,47,0.85,BD,1682425417
362,san juan de miraflores,-12.1629,-76.9635,295.47,87,91,1.44,PE,1682425417
363,siverskiy,59.3544,30.0783,292.17,31,53,4.84,RU,1682425417
364,tralee,52.2704,-9.7026,283.29,50,75,6.69,IE,1682425418
365,nabire,-3.3667,135.4833,299.26,89,78,0.7,ID,1682425418
366,yeppoon,-23.1333,150.7333,294.03,68,20,9.33,AU,1682425418
367,mejit,10.2753,170.8646,300.54,77,98,9.15,MH,1682425419
368,konarka,19.9,86.1167,302.37,72,40,3.63,IN,1682425419
369,ribeira brava,32.65,-17.0667,299.1,69,44,2.0,PT,1682425419
370,beloyarskiy,63.7119,66.6722,273.61,99,100,1.69,RU,1682425419
371,corn island,12.1694,-83.0418,299.57,68,8,3.66,NI,1682425419
372,kralendijk,12.15,-68.2667,301.14,74,20,2.57,BQ,1682425035
373,viitasaari,63.0667,25.8667,276.04,97,100,3.52,FI,1682425419
374,gebeit,21.0667,36.3167,308.11,17,1,5.85,SD,1682425420
375,la'ie,21.6477,-157.9253,296.54,86,43,0.89,US,1682425420
376,kidal,18.4411,1.4078,309.63,7,0,5.23,ML,1682425420
377,galle,6.0367,80.217,301.29,77,99,1.24,LK,1682425420
378,nemuro,43.3236,145.575,276.93,85,63,4.68,JP,1682425420
379,yatou,37.15,122.3833,284.59,63,70,3.6,CN,1682425420
380,askino,56.0901,56.5783,292.95,34,15,4.31,RU,1682425420
381,batticaloa,7.7102,81.6924,302.68,72,94,4.67,LK,1682425421
382,mungyeong,36.5946,128.1995,281.8,94,100,1.23,KR,1682425153
383,sal rei,16.1833,-22.9167,298.26,61,40,7.2,CV,1682425421
384,new norfolk,-42.7826,147.0587,287.99,61,9,1.59,AU,1682425421
385,tolanaro,-25.0319,46.9987,299.19,61,40,7.2,MG,1682425422
386,lauro de freitas,-12.8944,-38.3272,303.16,62,40,4.12,BR,1682425422
387,tabou,4.423,-7.3528,302.06,76,94,3.43,CI,1682425422
388,corralillo,22.9819,-80.5856,297.01,75,58,3.33,CU,1682425422
389,ephraim,39.3597,-111.5863,276.01,67,52,2.58,US,1682425422
390,podporozh'ye,60.9112,34.1706,292.82,30,82,3.49,RU,1682425423
391,creel,27.75,-107.6333,275.3,53,7,2.4,MX,1682425423
392,sisimiut,66.9395,-53.6735,273.91,100,100,2.86,GL,1682425423
393,aksuat,48.7167,83.7,282.14,35,66,7.81,KZ,1682425423
394,sao jose da coroa grande,-8.8978,-35.1478,300.31,77,75,2.68,BR,1682425423
395,sao tome,0.3365,6.7273,300.21,82,98,6.42,ST,1682425424
396,kimbe,-5.5502,150.1429,299.26,87,75,0.87,PG,1682425424
397,jalai nur,49.45,117.7,275.98,26,64,4.42,CN,1682425424
398,santa cruz,-17.8,-63.1667,293.18,88,75,5.66,BO,1682425424
399,constantia,44.1833,28.65,290.76,75,81,8.51,RO,1682425424
400,sandnessjoen,66.0217,12.6316,279.21,42,40,3.6,NO,1682425424
401,kerch,45.3583,36.4758,286.86,70,97,6.45,UA,1682425210
402,el porvenir,13.7617,-87.3458,293.78,90,100,0.74,HN,1682425425
403,guaratingueta,-22.8164,-45.1925,292.15,82,75,2.57,BR,1682425425
404,salym,60.0625,71.4789,283.95,86,100,0.1,RU,1682425425
405,port lincoln,-34.7333,135.8667,293.18,67,86,4.76,AU,1682425425
406,tidjikja,18.5564,-11.4271,309.69,12,0,4.39,MR,1682425425
407,daru,-9.0763,143.2092,300.26,86,99,5.98,PG,1682425425
408,marquette,46.5333,-87.6335,273.34,89,98,1.34,US,1682425426
409,naracoorte,-36.9579,140.7383,291.91,51,100,3.84,AU,1682425426
410,beipiao,41.7919,120.7792,277.84,56,61,5.18,CN,1682425426
411,nakamura,32.9833,132.9333,290.78,97,100,5.1,JP,1682425426
412,ust'-barguzin,53.45,108.9833,270.74,86,93,1.26,RU,1682425426
413,svetlyy,54.675,20.1347,281.18,85,100,3.69,RU,1682425426
414,djougou,9.7085,1.666,310.88,31,54,0.45,BJ,1682425427
415,acarau,-2.8856,-40.12,300.48,79,64,4.77,BR,1682425427
416,ipinda,-9.4833,33.9,299.79,72,38,2.17,TZ,1682425427
417,lerwick,60.1545,-1.1494,279.15,68,71,10.83,GB,1682425427
418,otjimbingwe,-22.35,16.1333,306.28,26,2,4.1,NA,1682425427
419,papao,-17.75,-149.55,298.97,87,69,7.86,PF,1682425427
420,kununurra,-15.7667,128.7333,299.14,83,26,1.54,AU,1682425427
421,llallagua,-18.4167,-66.6333,279.44,27,0,1.38,BO,1682425428
422,le port,-20.9373,55.2919,300.31,96,78,2.24,RE,1682425428
423,palasa,18.7667,84.4167,301.59,73,46,2.56,IN,1682425348
424,ta`u,-14.2336,-169.5144,300.16,75,57,0.42,AS,1682425428
425,esperanza,19.5847,-70.9849,298.32,80,75,2.24,DO,1682425428
426,oyem,1.5995,11.5793,294.27,97,100,1.1,GA,1682425428
427,envira,-7.3,-70.2167,294.61,99,100,0.45,BR,1682425428
428,bodo,67.28,14.405,278.4,37,0,6.17,NO,1682425428
429,happy valley-goose bay,53.3168,-60.3315,278.32,70,20,0.0,CA,1682425428
430,kapit,2.0167,112.9333,298.95,90,100,0.18,MY,1682425429
431,praia da vitoria,38.7333,-27.0667,293.29,73,40,6.17,PT,1682425429
432,jiaojiang,28.6803,121.4428,289.82,93,100,2.44,CN,1682425429
433,andergrove,-21.0833,149.1833,296.29,70,20,8.1,AU,1682425429
434,murun-kuren,49.6342,100.1625,283.79,23,76,1.77,MN,1682425429
435,veliki preslav,43.1667,26.8167,290.7,62,92,1.3,BG,1682425429
436,mana,5.6592,-53.7767,299.44,85,100,2.55,GF,1682425430
437,okha,53.5739,142.9478,270.57,82,18,1.16,RU,1682425430
438,sitka,57.0531,-135.33,275.09,93,100,4.63,US,1682425430
439,holualoa,19.6228,-155.9522,295.06,79,75,2.24,US,1682425324
440,san buenaventura,27.0833,-101.5333,290.64,85,79,0.5,MX,1682425430
441,kerikeri,-35.2268,173.9474,283.66,92,0,2.0,NZ,1682425431
442,kielce,50.8703,20.6275,282.48,59,100,3.13,PL,1682425431
443,bikenibeu village,1.3673,173.1241,300.13,83,75,1.54,KI,1682425431
444,tulun,54.5611,100.5792,276.48,73,100,8.47,RU,1682425431
445,matoury,4.8483,-52.3317,297.13,100,100,1.03,GF,1682425431
446,vryheid,-27.7695,30.7917,301.42,24,55,2.36,ZA,1682425431
447,bor,56.3567,44.0669,291.11,58,86,4.66,RU,1682425432
448,aripuana,-9.1667,-60.6333,296.48,96,98,0.14,BR,1682425432
449,tannum sands,-23.9504,151.3693,295.09,56,40,5.14,AU,1682425432
450,kalinkavichy,52.1323,29.3257,290.96,37,36,5.41,BY,1682425432
451,carrizo springs,28.5219,-99.8606,290.49,100,100,2.22,US,1682425432
452,lazaro cardenas,17.9583,-102.2,296.94,76,95,1.68,MX,1682425432
453,baracoa,20.3467,-74.4958,298.09,78,91,1.51,CU,1682425433
454,waraseoni,21.75,80.0333,296.3,79,80,9.32,IN,1682425433
455,ingeniero jacobacci,-41.3427,-69.5448,283.53,44,99,1.61,AR,1682425433
456,vorkuta,67.5,64.0,268.7,89,41,3.33,RU,1682425433
457,ad dilam,23.9915,47.1627,309.38,16,29,4.8,SA,1682425434
458,nizhniy kuranakh,58.8353,125.4869,268.51,90,100,1.43,RU,1682425434
459,mulvane,37.4745,-97.2439,282.82,84,100,4.63,US,1682425427
460,freetown,8.484,-13.2299,301.95,75,87,4.09,SL,1682425434
461,gulu,2.7746,32.299,290.66,97,100,3.87,UG,1682425434
462,mailsi,29.8003,72.1758,310.02,9,99,4.2,PK,1682425434
463,loreto,22.2667,-101.9667,285.02,21,31,2.84,MX,1682425435
464,hualien city,23.9769,121.6044,296.11,95,98,2.86,TW,1682425435
465,lander,42.833,-108.7307,278.59,92,100,4.63,US,1682425435
466,vatutine,49.015,31.0621,290.59,40,10,4.21,UA,1682425435
467,lepsy,46.235,78.9456,289.28,24,32,8.13,KZ,1682425435
468,hauterive,46.0901,3.4459,287.57,54,100,1.29,FR,1682425436
469,fort mcmurray,56.7268,-111.381,275.92,80,75,4.12,CA,1682425395
470,crucecita,-28.95,-58.9833,289.32,90,39,1.71,AR,1682425436
471,marabba,12.35,32.1833,314.24,15,91,3.66,SD,1682425436
472,kupang,-10.1667,123.5833,301.47,83,75,2.57,ID,1682425436
473,benguela,-12.5763,13.4055,302.48,74,96,3.56,AO,1682425436
474,bonthe,7.5264,-12.505,304.65,64,92,3.52,SL,1682425436
475,pangody,65.85,74.4859,272.01,84,70,4.05,RU,1682425437
476,forbes,-33.3833,148.0167,289.22,60,0,2.75,AU,1682425437
477,plastun,44.7561,136.2939,278.09,72,100,3.37,RU,1682425437
478,geraldton,-28.7667,114.6,288.38,82,40,3.09,AU,1682425437
479,elesbao veloso,-6.2019,-42.1403,301.47,52,49,3.1,BR,1682425437
480,dryden,49.7833,-92.7503,270.31,68,100,2.06,CA,1682425437
481,mount isa,-20.7333,139.5,294.02,60,7,2.57,AU,1682425437
482,naryn,41.4287,75.9911,284.13,49,74,3.15,KG,1682425438
483,atar,20.5169,-13.0499,308.18,21,0,2.06,MR,1682425438
484,hasaki,35.7333,140.8333,288.83,62,100,8.16,JP,1682425438
485,tsaratanana,-16.7833,47.65,304.37,47,0,3.07,MG,1682425438
486,itoman,26.1247,127.6694,295.58,94,75,7.2,JP,1682425438
487,mahanoro,-19.9,48.8,300.42,72,8,5.3,MG,1682425438
488,bafq,31.6128,55.4107,304.55,14,69,9.71,IR,1682425438
489,island harbour,50.724,-1.2758,285.39,53,13,1.34,GB,1682425439
490,guiuan,11.0333,125.7247,300.79,78,65,4.25,PH,1682425439
491,aver-o-mar,41.4078,-8.7812,294.86,72,20,3.09,PT,1682425439
492,seguela,7.9611,-6.6731,308.69,40,76,1.99,CI,1682425439
493,akrehamn,59.2667,5.1833,280.6,57,40,14.4,NO,1682425439
494,jijiang,29.2906,106.2542,290.48,69,66,1.81,CN,1682425440
495,kangding,30.0513,101.9603,279.21,98,100,1.67,CN,1682425440
496,caleta de carquin,-11.0925,-77.6267,296.16,83,93,2.96,PE,1682425440
497,sinabang,2.4803,96.3801,301.17,77,92,3.46,ID,1682425440
498,manta,-0.95,-80.7333,297.03,83,40,1.54,EC,1682425440
499,garh maharaja,30.8339,71.9053,310.84,9,100,2.66,PK,1682425440
500,buckeye,33.3703,-112.5838,294.72,33,40,2.06,US,1682425440
501,trinidad,-14.8333,-64.9,299.14,89,40,0.0,BO,1682425440
502,vila velha,-20.3297,-40.2925,297.12,88,75,2.57,BR,1682425440
503,kingston,17.997,-76.7936,300.68,74,20,1.54,JM,1682425433
504,la sarre,48.8002,-79.1996,271.06,96,100,4.39,CA,1682425441
505,ploudalmezeau,48.5333,-4.65,286.44,67,75,4.63,FR,1682425441
506,conceicao da barra,-18.5933,-39.7322,299.77,70,46,3.44,BR,1682425441
507,tshabong,-26.05,22.45,300.15,36,0,2.58,BW,1682425441
508,tartagal,-22.5164,-63.8013,288.98,90,100,0.5,AR,1682425441
509,ndelele,4.0333,14.9333,303.26,50,100,2.53,CM,1682425441
510,gorontalo,0.5412,123.0595,298.57,94,57,1.07,ID,1682425421
511,matipo,-20.2839,-42.3411,293.4,78,66,1.02,BR,1682425442
512,gemena,3.25,19.7667,310.31,33,9,1.0,CD,1682425442
513,abalak,58.1286,68.5944,292.36,37,15,5.76,RU,1682425442
514,shalkar,47.8288,59.6258,295.55,20,78,8.65,KZ,1682425442
515,salinopolis,-0.6136,-47.3561,300.12,83,100,4.04,BR,1682425443
516,spanaway,47.104,-122.4346,281.73,91,100,2.06,US,1682425181
517,altai,46.3722,96.2583,278.32,54,100,11.69,MN,1682425443
518,leo,11.1,-2.1,312.2,23,33,1.43,BF,1682425443
519,argo,37.6333,22.7333,293.03,29,98,4.77,GR,1682425443
520,belfort,47.6333,6.8667,283.43,81,94,3.92,FR,1682425444
521,tommot,58.9564,126.2925,269.56,93,100,1.21,RU,1682425444
522,baruun-urt,46.6806,113.2792,279.65,23,46,5.65,MN,1682425444
523,la ronge,55.1001,-105.2842,274.29,60,75,4.12,CA,1682425445
524,losone,46.1687,8.7593,293.02,40,20,2.24,CH,1682425445
525,groningen,53.25,6.75,282.61,67,75,7.72,NL,1682425445
526,hinton,53.4001,-117.5857,273.62,95,100,1.83,CA,1682425239
527,ocean shores,46.9737,-124.1563,282.15,79,100,2.57,US,1682425446
528,rimouski,48.4488,-68.524,277.25,78,93,2.21,CA,1682425382
529,nadi,-17.8,177.4167,298.15,88,75,3.09,FJ,1682425446
530,kattivakkam,13.2167,80.3167,305.2,82,67,5.98,IN,1682425446
531,karratha,-20.7377,116.8463,300.51,58,88,5.73,AU,1682425447
532,nema,57.5067,50.5011,293.07,34,53,4.05,RU,1682425447
533,arkhangel'sk,64.5401,40.5433,278.21,56,20,2.0,RU,1682425447
534,eldorado,-23.7869,-54.2836,292.27,90,63,4.9,BR,1682425447
535,rajgarh,28.6333,75.3833,307.63,12,67,3.35,IN,1682425303
536,ungsang-nodongjagu,42.3578,130.4622,279.63,93,100,1.43,KP,1682425447
537,sao vicente,-23.9631,-46.3919,298.3,73,0,1.54,BR,1682425448
538,shimoda,34.6667,138.95,287.65,68,99,7.09,JP,1682425448
539,berezovyy,51.6667,135.7,275.44,87,100,1.26,RU,1682425448
540,kandahar,31.0,65.75,303.03,6,98,3.03,AF,1682425238
541,tutoia,-2.7619,-42.2744,300.15,87,63,3.94,BR,1682425448
542,borjomi,41.8527,43.4128,289.08,55,62,2.99,GE,1682425448
543,paoua,7.2427,16.4406,310.6,26,71,2.2,CF,1682425449
544,maceio,-9.6658,-35.7353,297.84,94,75,2.06,BR,1682425405
545,kourou,5.1552,-52.6478,297.18,88,100,3.11,GF,1682425449
546,kiunga,-6.1219,141.2906,297.39,97,85,0.54,PG,1682425449
547,robertsport,6.7533,-11.3686,302.03,73,49,3.05,LR,1682425449
548,rong'an,26.1247,119.1214,292.27,92,98,0.96,CN,1682425450
549,lubango,-14.9172,13.4925,297.58,55,21,2.52,AO,1682425450
550,rhinelander,45.6366,-89.4121,271.69,80,0,0.0,US,1682425451
551,aksu,41.1231,80.2644,298.21,12,58,0.88,CN,1682425451
552,chaohu,31.6,117.8667,285.52,85,92,2.95,CN,1682425451
553,namanga,-2.5433,36.7905,297.56,63,95,4.21,KE,1682425451
554,figuig (centre),32.1089,-1.2286,301.73,17,0,0.83,MA,1682425451
555,dunedin,-45.8742,170.5036,281.93,73,89,5.36,NZ,1682425264
556,kudahuvadhoo,2.6708,72.8944,302.38,71,100,3.91,MV,1682425452
557,inarajan village,13.2736,144.7484,301.69,92,33,6.91,GU,1682425452
558,wanning,18.8003,110.3967,297.76,91,41,4.03,CN,1682425452
559,sulejow,51.3544,19.8854,283.81,58,100,25.03,PL,1682425452
560,grand baie,-20.0182,57.5802,301.73,77,46,3.15,MU,1682425452
